name,u_star_2d,wsc,dir_metmast_60m,T_10m,wsp_metmast_10m,wsp_metmast_40m,wsp_metmast_60m,wsp_metmast_80m,wsp_metmast_100m
200810091920,0.264,-0.0271,253.497,14.7102,5.76251,7.94853,8.60691,8.98758,9.19653
200810091930,0.289,-0.024,250.147,14.6725,5.33117,7.62016,8.20942,8.59494,8.80307
200810091940,0.348,-0.0318,251.476,14.7228,6.10315,8.37868,8.91778,9.15557,9.19929
200810091950,0.385,-0.0327,253.232,14.7516,5.98295,8.17705,8.89145,9.19403,9.32361
200810092000,0.322,-0.0279,251.679,14.7201,5.87155,7.93272,8.52889,8.87948,9.06424
200810092010,0.36,-0.0286,250.624,14.6775,5.73285,8.01646,8.68065,9.04898,9.22254
200810092020,0.27,-0.0184,244.07,14.6874,5.34173,7.23719,7.88303,8.25104,8.46308
200810092030,0.308,-0.0246,239.892,14.713,5.43151,7.40342,7.95036,8.34355,8.42586
200810092040,0.242,-0.0159,234.795,14.7308,5.14635,7.18646,7.72345,8.00258,8.19323
200810092050,0.242,-0.0172,234.029,14.719,5.27217,7.54108,7.90613,8.11761,8.18399
200810092100,0.237,-0.0177,232.258,14.6871,5.11882,7.27313,7.87407,8.23128,8.47002
200810092110,0.273,-0.0185,228.759,14.7213,5.07106,7.107,7.81329,8.26583,8.5116
200810092120,0.244,-0.0153,228.368,14.7622,5.31359,7.32577,8.11362,8.6649,8.8819
200810092130,0.252,-0.0148,232.133,14.7889,5.47425,7.74282,8.5342,9.11195,9.46903
200810092140,0.349,-0.0211,234.936,14.8579,5.98949,8.38312,9.05478,9.46402,9.78094
200810092150,0.32,-0.0192,236.839,14.9195,6.32305,8.54452,9.19147,9.57236,9.82332
200810092200,0.351,-0.0231,237.942,14.9144,6.90554,9.0252,9.68518,10.2043,10.5356
200810092210,0.364,-0.0225,239.329,14.9011,7.442,9.64839,10.2765,10.77,11.0439
200810092220,0.45,-0.0252,241.335,14.882,7.45183,9.81496,10.5381,11.2002,11.6423
200810092230,0.437,-0.0247,241.572,14.8927,7.69788,10.118,10.8085,11.2684,11.512
200810092240,0.417,-0.0234,241.082,14.8308,7.55264,9.71537,10.3499,10.9797,11.3659
200810092250,0.452,-0.0258,242.407,14.8256,7.51096,9.93904,10.5206,11.0522,11.3361
200810092300,0.444,-0.0265,241.701,14.8026,7.40573,9.87887,10.5581,11.1208,11.3088
200810092310,0.415,-0.0251,240.373,14.8003,7.3501,9.58278,10.1612,10.5218,10.7918
200810092320,0.417,-0.0192,241.323,14.8499,7.34125,9.55453,10.1429,10.7239,11.1134
200810092330,0.402,-0.0222,239.059,14.8348,7.64595,9.9828,10.5936,11.1255,11.4741
200810092340,0.408,-0.021,237.061,14.8644,7.67858,10.036,10.596,11.0422,11.3665
200810092350,0.341,-0.0202,235.76,14.844,7.13714,9.47599,10.1381,10.6775,10.9947
200810100000,0.487,-0.0254,238.074,14.8949,8.09189,10.4352,11.173,11.7202,12.0209
200810100010,0.452,-0.0234,239.48,14.9601,7.93051,10.3629,11.1293,11.5857,11.9395
200810100020,0.46,-0.0215,238.9,14.9853,8.11069,10.8931,11.6226,12.1503,12.3731
200810100030,0.437,-0.0249,240.03,15.0341,7.78933,10.1994,10.8537,11.351,11.6738
200810100040,0.446,-0.0204,242.19,15.0866,7.65626,10.3592,11.0173,11.7263,12.1811
200810100050,0.465,-0.0229,240.252,15.0837,7.62243,10.5272,11.3055,11.9621,12.1856
200810100100,0.462,-0.0201,240.297,15.1022,7.88428,10.2153,10.9134,11.5793,11.9715
200810100110,0.417,-0.0231,240.105,15.0973,7.99432,10.3009,10.9309,11.5452,11.963
200810100120,0.492,-0.0231,241.111,15.1538,8.18452,10.5368,11.1707,11.9613,12.3906
200810100130,0.424,-0.0209,240.62,15.1386,7.67478,10.3655,11.0432,11.7752,12.1899
200810100140,0.467,-0.0206,238.574,15.1632,8.12079,10.4842,11.2205,11.8264,12.2102
200810100150,0.46,-0.0224,237.797,15.1427,7.91376,10.5325,11.2676,11.8172,12.1814
200810100200,0.398,-0.0219,234.607,15.1252,7.47238,9.82826,10.6242,11.2517,11.6164
200810100210,0.396,-0.0199,229.978,15.1236,7.38118,9.79357,10.6121,11.3127,11.7684
200810100220,0.426,-0.0223,229.935,15.1132,7.07938,9.95416,10.8489,11.5265,11.8977
200810100230,0.482,-0.0277,232.862,15.154,7.67381,10.2891,11.0359,11.6945,12.1333
200810100240,0.39,-0.0161,230.51,15.1453,7.8221,10.4087,11.1605,11.6747,12.1209
200810100250,0.44,-0.0266,228.374,15.1519,7.38307,9.83352,10.7541,11.6258,12.0931
200810100300,0.38,-0.0211,226.751,15.1679,7.43342,9.67314,10.4057,11.0134,11.4158
200810100310,0.401,-0.0227,224.995,15.1188,7.08748,9.48697,10.4482,11.1472,11.5079
200810100320,0.415,-0.0229,223.457,15.1152,7.53051,10.0535,10.9446,11.697,12.1741
200810100330,0.381,-0.0205,223.586,15.1038,7.04212,9.54297,10.4657,11.1559,11.603
200810100340,0.439,-0.0253,223.613,15.1484,7.16575,9.79225,10.5704,11.3611,11.8982
200810100350,0.423,-0.0227,223.617,15.1607,7.47062,9.85982,10.5566,11.2668,11.7155
200810100400,0.378,-0.0202,222.194,15.1409,7.06215,9.53924,10.3541,11.028,11.5823
200810100410,0.395,-0.0169,221.036,15.1552,7.50351,10.005,10.7647,11.5365,12.1285
200810100420,0.466,-0.0263,219.872,15.114,7.79054,10.5112,11.4589,12.206,12.6712
200810100430,0.435,-0.0239,219.218,15.1302,7.9084,10.7794,11.5898,12.2405,12.7935
200810100440,0.443,-0.02,221.117,15.1736,8.19869,10.8906,11.7915,12.4681,12.8479
200810100450,0.469,-0.0226,222.419,15.2059,8.08558,10.7628,11.498,12.1256,12.5468
200810100500,0.441,-0.0208,222.526,15.2101,7.59277,10.1371,10.9861,11.6381,12.1772
200810100510,0.433,-0.0209,223.215,15.2362,7.98448,10.5796,11.4207,11.9817,12.4235
200810100520,0.458,-0.0205,224.173,15.2706,7.97158,10.5361,11.3997,12.1661,12.5602
200810100530,0.451,-0.0176,224.997,15.2911,8.12162,10.8222,11.7684,12.4399,12.814
200810100540,0.478,-0.0234,225.916,15.2718,7.83154,10.6736,11.4883,12.327,12.9365
200810100550,0.437,-0.0197,224.97,15.3021,8.50723,11.1857,12.3444,13.2653,13.8526
200810100600,0.474,-0.0209,221.624,15.273,8.36296,11.2593,12.244,13.0246,13.4437
200810100610,0.524,-0.0223,217.848,15.22,8.46797,11.3821,12.3526,13.2093,13.6665
200810100620,0.451,-0.0188,217.25,15.2358,8.84399,11.6333,12.5512,13.3157,13.6805
200810100630,0.456,-0.017,215.933,15.2226,8.68113,11.5388,12.391,13.315,13.923
200810100640,0.451,-0.0166,216.516,15.251,8.68007,11.6696,12.6159,13.4742,13.9832
200810100650,0.508,-0.0211,213.544,15.2437,8.57057,11.3802,12.4568,13.3384,13.889
200810100700,0.435,-0.0169,212.247,15.2176,8.54123,11.4564,12.3143,13.2724,13.8513
200810100710,0.533,-0.0197,210.476,15.1876,8.34179,11.4689,12.4002,13.2491,13.8756
200810100720,0.467,-0.0133,205.317,15.1804,8.53415,11.5487,12.5911,13.3965,14.1023
200810100730,0.474,-0.0146,205.301,15.1673,8.84804,11.8962,12.8677,13.7348,14.4445
200810100740,0.58,-0.0128,206.437,15.1564,9.21523,12.6362,13.6242,14.4592,15.1046
200810100750,0.622,-0.0164,212.801,15.1971,10.2361,13.7592,14.6419,15.4808,16.1171
200810100800,0.56,-0.014,217.253,15.2943,9.87768,13.2472,14.3903,15.4066,16.0996
200810100810,0.555,-0.0143,218.467,15.338,10.1611,13.6097,14.774,15.6559,16.1223
200810100820,0.612,-0.0142,218.395,15.3461,11.0292,14.7186,15.6819,16.3779,16.8586
200810100830,0.361,-0.0113,214.249,15.3771,8.83841,11.9152,12.5832,13.2146,13.6867
200810100840,0.422,-0.0117,207.994,15.3623,7.382,10.172,11.0532,11.7344,12.1856
200810100850,0.411,-0.0099,206.224,15.3123,7.43275,10.4067,11.3066,12.0177,12.706
200810100900,0.399,-0.0084,202.485,15.2878,7.20288,10.0333,10.7921,11.54,12.2184
200810100910,0.38,-0.0027,201.594,15.3245,7.50807,10.2974,11.0099,11.665,12.2576
200810100920,0.41,-0.0054,203.026,15.3431,7.43852,10.0806,10.9066,11.5671,12.1851
200810100930,0.497,-0.0059,203.919,15.3521,7.61542,10.7357,11.5818,12.4216,13.0784
200810100940,0.462,-0.0072,202.137,15.3774,8.39056,11.2825,12.1365,12.8856,13.5604
200810100950,0.481,-0.006,200.651,15.3684,8.29914,11.2912,12.0268,12.7936,13.4998
200810101000,0.438,-0.0076,201.078,15.3531,8.27417,11.129,11.8582,12.5967,13.2923
200810101010,0.453,-0.0073,204.064,15.3626,7.967,10.8878,11.6178,12.4167,13.0895
200810101020,0.477,-0.0124,203.526,15.4036,7.99626,10.9088,11.7739,12.65,13.3145
200810101030,0.518,-0.015,209.489,15.401,9.33291,12.1264,12.982,13.8122,14.411
200810101040,0.536,-0.0127,209.901,15.197,9.42958,12.1445,12.9867,13.8004,14.5107
200810101050,0.544,-0.01,209.765,15.1481,9.39496,12.4506,13.191,14.0488,14.5947
200810101100,0.522,-0.0096,204.666,15.0954,8.9449,11.8899,12.764,13.5432,14.1134
200810101110,0.469,-0.0079,202.188,15.0554,8.51336,11.5002,12.2963,13.1497,13.7903
200810101120,0.495,-0.003,202.127,15.1551,8.64567,11.3145,12.2393,12.8941,13.6692
200810101130,0.526,-0.0029,199.001,15.1854,8.79344,11.4618,12.1591,13.0059,13.6068
200810101140,0.516,-0.0028,199.059,15.2095,9.22458,11.9336,12.7101,13.4378,14.2196
200810101150,0.509,-0.0048,199.736,15.2567,9.10159,11.91,12.8769,13.5623,14.1916
200810101200,0.577,-0.0016,202.931,15.3323,9.86785,12.6063,13.4004,14.3347,15.0338
200810101210,0.566,-0.0075,202.698,15.3471,10.173,13.1243,13.9156,14.6951,15.3544
200810101220,0.588,-0.0077,201.501,15.3157,9.99433,13.1658,14.0594,14.7732,15.4772
200810101230,0.556,-0.0061,202.312,15.3263,10.6881,13.8111,14.7826,15.7775,16.4557
200810101240,0.621,-0.0065,201.959,15.3087,10.7713,13.8417,14.7323,15.4862,16.2347
200810101250,0.521,-0.007,203.376,15.3146,11.6374,14.6521,15.3928,16.2124,17.0401
200810101300,0.648,-0.0089,201.371,15.2895,11.208,14.2834,15.2248,16.2474,17.017
200810101310,0.658,-0.0004,200.501,15.227,11.507,14.6415,15.4934,16.3809,17.0624
200810101320,0.71,-0.0057,199.487,15.2207,11.2592,14.7531,15.7657,16.6714,17.2891
200810101330,0.713,-0.0018,200.169,15.2349,12.5101,15.4243,16.3307,17.2482,17.8755
200810101340,0.745,-0.0023,202.761,15.2372,11.9676,15.3174,16.1708,16.9168,17.5906
200810101350,0.718,-0.0069,204.833,15.2757,11.9797,15.2428,16.0711,16.6939,17.3892
200810101400,0.668,-0.0064,207.579,15.3065,11.1253,14.534,15.4256,16.2128,16.8923
200810101410,0.727,-0.0122,210.298,15.3527,11.51,14.8826,15.8721,16.754,17.4363
200810101420,0.633,-0.0092,208.731,15.3598,11.4877,14.6307,15.6251,16.4439,17.0709
200810101430,0.648,-0.009,207.794,15.3615,11.79,14.8089,15.7261,16.4567,17.1864
200810101440,0.642,-0.0131,209.427,15.3755,11.55,14.7359,15.8285,16.6859,17.4725
200810101450,0.716,-0.0114,210.516,15.4144,11.367,14.7272,15.7697,16.8381,17.6007
200810101500,0.742,-0.0144,211.274,15.4361,11.778,15.0279,16.3218,17.2249,18.0563
200810101510,0.587,-0.0115,213.013,15.4817,11.8938,15.2506,16.302,17.1885,17.8026
200810101520,0.763,-0.0164,217.181,15.5105,12.1349,15.1063,16.125,17.1298,17.8424
200810101530,0.714,-0.0115,227.389,15.4333,13.1423,16.1432,16.8873,17.5339,17.9575
200810101540,0.64,-0.0135,229.206,15.2416,12.8282,16.3085,17.445,18.2582,18.8015
200810101550,0.637,-0.0034,230.816,14.83,12.2738,15.2318,16.1965,16.9555,17.3767
200810101600,0.706,0.0027,231.979,14.7949,11.9153,14.9643,15.7263,16.3076,16.6071
200810101610,0.698,0.0012,232.638,14.7657,12.6463,15.8889,16.7618,17.282,17.6332
200810101620,0.707,-0.0027,230.334,14.7404,12.1219,15.0346,15.7054,16.3393,16.7747
200810101630,0.684,0.0002,230.835,14.726,12.4792,15.3507,16.2569,16.9584,17.4898
200810101640,0.707,0.0011,232.131,14.7736,12.1769,15.2244,16.0088,16.7392,17.2923
200810101650,0.72,0.0093,234.247,14.6127,12.7807,15.657,16.4113,17.0435,17.4085
200810101700,0.705,0.0103,237.878,14.6222,12.681,15.7858,16.6117,17.4024,17.8633
200810101710,0.719,0.0056,238.303,14.5458,11.8208,14.7893,15.5009,16.1892,16.798
200810101720,0.614,-0.0091,236.197,14.7563,11.0021,13.6734,14.4485,15.072,15.5849
200810101730,0.65,-0.0089,234.405,14.9085,10.5499,13.855,14.7653,15.2909,15.8807
200810101740,0.52,-0.0087,230.636,14.9715,10.5744,13.3137,14.3061,15.1555,15.778
200810101750,0.572,-0.0122,225.093,15.033,10.5389,13.1182,13.8105,14.4497,15.1992
200810101800,0.578,-0.0171,227.074,15.2257,10.2999,12.9396,13.9627,14.9464,15.6955
200810101810,0.557,-0.0163,225.392,15.3261,10.6664,13.4191,14.2306,14.9797,15.5336
200810101820,0.574,-0.0179,225.233,15.3552,9.87671,12.8006,13.9262,14.7931,15.4285
200810101830,0.516,-0.0176,229.428,15.5265,9.79365,12.5458,13.4842,14.3787,15.1784
200810101840,0.554,-0.02,231.751,15.6028,9.37186,12.047,13.1166,14.1621,14.8271
200810101850,0.481,-0.0173,232.969,15.6995,9.78717,12.6034,13.5514,14.3576,14.9769
200810101900,0.599,-0.0271,235.073,15.7263,9.88619,13.2294,14.1821,15.023,15.6257
200810101910,0.541,-0.0215,235.2,15.7722,10.1313,13.2148,14.2228,15.1277,15.7557
200810101920,0.475,-0.0198,234.591,15.7904,10.0937,13.0105,13.9455,14.7614,15.3905
200810101930,0.551,-0.0199,234.991,15.7996,10.2123,13.4328,14.4838,15.1709,15.851
200810101940,0.58,-0.0208,234.089,15.796,10.4532,13.2337,14.1002,14.8739,15.5383
200810101950,0.651,-0.0241,234.347,15.8146,10.0986,13.3991,14.3714,15.237,15.8795
200810102000,0.506,-0.0175,234.132,15.8491,10.6347,13.683,14.487,15.1201,15.7084
200810102010,0.57,-0.0181,234.535,15.8422,10.1734,13.1141,14.1411,14.9875,15.5791
200810102020,0.544,-0.0212,231.084,15.8289,9.59783,12.9031,14.0327,14.9748,15.6246
200810102030,0.548,-0.0209,232.115,15.8308,9.71582,12.5984,13.5044,14.3739,15.1917
200810102040,0.513,-0.0197,233.581,15.8482,9.5259,12.6073,13.6078,14.3625,15.0668
200810102050,0.537,-0.0212,233.083,15.8609,9.56075,12.5624,13.5474,14.3384,14.9971
200810102100,0.537,-0.0197,233.325,15.8609,9.65829,12.3644,13.4696,14.3577,15.0512
200810102110,0.495,-0.0161,233.628,15.8773,9.63195,12.3935,13.3798,14.2761,14.9295
200810102120,0.488,-0.0182,233.092,15.8862,9.12409,12.1199,13.1339,14.0683,14.7861
200810102130,0.485,-0.0175,231.956,15.8982,9.11513,11.9472,12.9325,13.8983,14.5279
200810102140,0.485,-0.0191,230.508,15.8827,8.8196,11.4705,12.4543,13.47,14.1772
200810102150,0.512,-0.022,230.445,15.8805,9.16123,11.8959,12.9766,13.8648,14.5201
200810102200,0.51,-0.0187,229.857,15.8845,9.06834,11.9593,13.0764,14.0868,14.7591
200810102210,0.461,-0.0152,228.6,15.8635,8.92591,11.6908,12.8898,14.1062,14.8092
200810102220,0.485,-0.0198,227.257,15.8733,9.20703,11.6345,12.6645,13.7499,14.5022
200810102230,0.455,-0.0146,226.22,15.8616,8.92083,11.6489,12.7521,13.7892,14.4637
200810102240,0.486,-0.0162,226.607,15.8652,8.84372,11.8556,13.1243,14.1514,14.8551
200810102250,0.492,-0.0179,226.306,15.891,9.18308,11.8109,12.8197,13.8599,14.5211
200810102300,0.499,-0.0171,227.528,15.895,8.95167,11.7291,12.8032,13.8883,14.6117
200810102310,0.523,-0.0205,228.355,15.9017,8.60769,11.4868,12.6799,13.7305,14.5194
200810102320,0.498,-0.015,228.223,15.9183,8.67967,11.4032,12.4692,13.5846,14.2784
200810102330,0.498,-0.0162,228.965,15.9074,8.49672,11.2431,12.4539,13.5267,14.1633
200810102340,0.552,-0.0207,228.621,15.9131,8.76862,11.537,12.703,13.7364,14.3584
200810102350,0.425,-0.0162,230.18,15.9124,8.34083,11.0364,12.1343,13.163,13.858
200810110000,0.4,-0.0128,230.703,15.8966,7.95074,10.6287,11.7023,12.8098,13.6096
200810110010,0.441,-0.0151,233.003,15.9447,8.86192,11.5543,12.6055,13.4146,14.0574
200810110020,0.5,-0.017,230.513,15.9669,8.92954,11.8148,12.739,13.6341,14.4076
200810110030,0.539,-0.0176,230.817,15.9246,9.11954,11.7932,12.934,14.0117,14.6665
200810110040,0.524,-0.014,230.184,15.8803,9.08326,11.8219,12.9899,14.0226,14.7785
200810110050,0.574,-0.0169,229.177,15.9177,9.56146,12.4764,13.5431,14.5729,15.3432
200810110100,0.56,-0.0156,228.592,15.9124,9.87924,12.7171,13.7728,14.8201,15.5066
200810110110,0.545,-0.0137,225.817,15.8854,10.1476,12.8411,13.926,14.9787,15.6784
200810110120,0.506,-0.0189,229.791,15.837,9.67399,12.6691,13.7143,14.6606,15.3772
200810110130,0.513,-0.0165,231.965,15.8134,9.57871,12.6587,13.8759,14.8066,15.5146
200810110140,0.551,-0.0135,230.64,15.7678,10.1074,13.1969,14.3853,15.3814,16.1239
200810110150,0.577,-0.0142,226.431,15.7371,9.77384,12.8216,14.1134,15.2594,16.0469
200810110200,0.496,-0.013,224.389,15.8436,9.64005,12.6207,13.7889,14.9824,15.7207
200810110210,0.506,-0.0129,222.988,15.8197,9.50659,12.5265,13.6637,14.7923,15.4882
200810110220,0.568,-0.0127,223.922,15.8009,9.81029,12.488,13.599,14.5241,15.1979
200810110230,0.555,-0.0132,227.984,15.7612,10.0153,12.9968,14.1188,15.1842,15.9434
200810110240,0.565,-0.015,230.4,15.824,9.32229,12.6678,13.9542,15.1078,15.8499
200810110250,0.513,-0.0162,224.85,15.8057,9.61649,12.5053,13.5314,14.7034,15.5796
200810110300,0.527,-0.0148,225.442,15.7958,9.51154,12.3032,13.3109,14.4372,15.3227
200810110310,0.54,-0.0172,227.842,15.8169,8.96454,12.2271,13.4232,14.4391,15.1822
200810110320,0.538,-0.015,230.451,15.8492,9.29433,12.2764,13.3958,14.4761,15.1771
200810110330,0.54,-0.0185,228.77,15.839,8.85246,11.8026,13.0777,14.1482,14.9521
200810110340,0.531,-0.0157,229.087,15.8266,9.05179,11.9281,13.0038,14.0334,14.6956
200810110350,0.539,-0.0191,228.464,15.8235,8.74094,11.5821,12.7815,13.8285,14.5542
200810110400,0.475,-0.0139,225.969,15.7804,8.75225,11.5333,12.816,13.9262,14.6873
200810110410,0.492,-0.0149,227.225,15.7997,8.79689,11.7181,12.905,13.8898,14.6201
200810110420,0.497,-0.0169,227.779,15.7924,8.93643,11.7374,12.9606,13.9477,14.5985
200810110430,0.518,-0.0221,229.999,15.7458,8.69835,11.7929,12.9767,13.9868,14.6923
200810110440,0.461,-0.0171,232.125,15.7468,8.84549,11.7433,12.881,13.9396,14.5536
200810110450,0.468,-0.012,235.761,15.7403,8.60943,11.7804,12.7203,13.7665,14.4027
200810110500,0.524,-0.0137,235.368,15.7363,9.06882,11.9425,13.0261,13.8921,14.5959
200810110510,0.52,-0.0163,234.08,15.7121,8.60089,11.8111,12.8156,13.7188,14.376
200810110520,0.498,-0.0148,233.18,15.6827,8.79252,11.7501,12.817,13.7006,14.2799
200810110530,0.486,-0.0169,233.984,15.674,8.71642,11.5189,12.4677,13.346,13.8994
200810110540,0.512,-0.0141,235.464,15.651,8.59129,11.4088,12.3467,13.3184,13.8654
200810110550,0.529,-0.0133,237.543,15.6537,8.89327,11.5539,12.5267,13.4509,14.2063
200810110600,0.503,-0.0133,237.67,15.6483,8.83165,11.7842,12.5855,13.5578,14.1133
200810110610,0.504,-0.0106,240.66,15.6785,9.0512,11.8824,12.7036,13.5203,14.1068
200810110620,0.537,-0.0099,240.186,15.6496,9.03536,11.7706,12.6224,13.4357,14.0321
200810110630,0.561,-0.0115,241.415,15.6346,8.97489,11.7482,12.6171,13.3493,13.954
200810110640,0.52,-0.0088,245.322,15.6359,8.75511,11.5753,12.7056,13.6084,14.1326
200810110650,0.49,-0.0097,247.295,15.6285,8.59325,11.2411,12.074,12.9952,13.5984
200810110700,0.545,-0.0093,247.701,15.6708,8.80888,11.5499,12.5257,13.3152,13.8259
200810110710,0.501,-0.0129,242.949,15.6553,8.34852,11.1989,12.28,13.0705,13.5686
200810110720,0.447,-0.0093,244.688,15.6311,8.03959,10.839,11.917,12.7346,13.2444
200810110730,0.43,-0.0099,243.814,15.6245,8.09929,10.8316,11.7568,12.6606,13.1979
200810110740,0.381,-0.0071,245.031,15.6138,7.59056,10.5646,11.6085,12.293,12.8328
200810110750,0.414,-0.0094,243.333,15.6107,7.81114,10.2614,11.1804,12.1087,12.6446
200810110800,0.456,-0.0089,240.756,15.601,8.04346,10.3085,11.2213,12.0679,12.6207
200810110810,0.492,-0.0085,241.472,15.5932,7.75635,10.194,11.046,11.8318,12.4688
200810110820,0.394,-0.0055,244.137,15.5714,7.28597,9.60824,10.5654,11.4457,12.0417
200810110830,0.421,-0.0077,250.112,15.5912,7.35295,9.79173,10.7351,11.5497,12.0816
200810110840,0.395,-0.0056,248.308,15.5969,7.39333,9.54745,10.5498,11.3219,11.9005
200810110850,0.452,-0.0042,246.38,15.6008,7.59733,9.98189,10.7482,11.4796,11.891
200810110900,0.426,-0.0014,244.381,15.5849,7.41986,9.97548,10.9347,11.7655,12.3455
200810110910,0.427,-0.0043,244.828,15.5798,7.0033,9.41205,10.327,11.1931,11.6706
200810110920,0.399,-0.005,245.827,15.5328,6.9778,9.60691,10.498,11.1743,11.5784
200810110930,0.411,-0.0063,243.366,15.3484,7.24343,9.41965,10.2899,11.1619,11.7365
200810110940,0.368,0.,241.375,15.2585,7.04121,9.23189,10.0263,10.8458,11.3984
200810110950,0.383,-0.0021,240.844,15.1401,6.6238,8.94205,9.72546,10.6378,11.1706
200810111000,0.414,-0.0014,241.046,15.0983,6.96597,9.21634,9.93972,10.7253,11.2657
200810111010,0.397,-0.0025,240.563,15.2128,6.8759,9.1656,9.97976,10.7731,11.2478
200810111020,0.414,0.0015,242.449,15.2801,6.97033,9.12712,9.89567,10.7133,11.2172
200810111030,0.367,0.0022,242.516,15.3104,6.89597,8.97252,9.73793,10.5549,11.1451
200810111040,0.367,-0.0021,241.272,15.3152,7.12969,9.49333,10.4158,11.1182,11.639
200810111050,0.459,0.0007,243.285,15.383,7.48323,9.77727,10.6747,11.4079,11.9082
200810111100,0.415,-0.003,247.767,15.3943,7.27584,9.5437,10.4064,11.1539,11.7259
200810111110,0.461,-0.0049,248.782,15.4664,7.87803,10.1429,11.0674,11.8378,12.4108
200810111120,0.462,-0.0062,247.793,15.4722,7.4127,9.98675,10.8627,11.5765,12.0047
200810111130,0.44,-0.0034,247.298,15.4798,7.77504,10.0481,10.8728,11.5792,11.8856
200810111140,0.371,-0.007,252.593,15.4737,6.94347,9.1842,10.0636,10.8347,11.2303
200810111150,0.407,-0.0068,252.416,15.4566,6.77896,8.9017,9.81549,10.4361,10.9564
200810111200,0.457,-0.0121,256.71,15.4827,7.19223,9.87584,11.0018,11.6792,12.16
200810111210,0.423,-0.0123,253.466,15.4549,6.93542,9.08186,9.98479,10.6346,11.1771
200810111220,0.298,-0.0064,254.548,15.4499,6.13904,8.59449,9.56921,10.2903,10.6405
200810111230,0.356,-0.0062,255.158,15.4501,6.05774,8.10252,8.93522,9.63406,10.0517
200810111240,0.427,-0.0056,252.817,15.4533,5.91799,7.9488,8.80678,9.49766,9.89753
200810111250,0.353,-0.0071,253.835,15.4465,5.71218,7.8447,8.67183,9.35309,9.78298
200810111300,0.332,-0.0049,253.116,15.4225,5.59419,7.63378,8.4351,9.1381,9.57138
200810111310,0.399,-0.0121,258.074,15.4152,5.85168,7.99051,8.78272,9.48962,9.82595
200810111320,0.275,-0.0059,257.274,15.3463,5.47814,7.42291,8.25174,8.70225,9.14631
200810111330,0.391,-0.0026,259.837,15.3225,5.57613,7.50009,8.54298,9.23556,9.65913
200810111340,0.365,-0.0023,255.77,15.3252,5.80953,7.95568,8.79775,9.44489,9.83952
200810111350,0.397,-0.0008,255.086,15.3247,6.20484,8.25713,9.09855,9.81826,10.2383
200810111400,0.458,0.0014,254.171,15.344,6.34896,8.38695,9.1683,9.84236,10.2455
